Preparing ply files
Done in 0.0s
Found KDTree for cloud Area_1, subsampled at 0.030
146.6 MB loaded in 0.2s
Found KDTree for cloud Area_2, subsampled at 0.030
159.1 MB loaded in 0.2s
Found KDTree for cloud Area_3, subsampled at 0.030
62.6 MB loaded in 0.1s
Found KDTree for cloud Area_4, subsampled at 0.030
144.2 MB loaded in 0.3s
Found KDTree for cloud Area_6, subsampled at 0.030
137.9 MB loaded in 0.3s
Preparing ply files
Done in 0.0s
Found KDTree for cloud Area_5, subsampled at 0.030
260.4 MB loaded in 0.5s
Preparing reprojection indices for testing
Area_5 done in 0.3s
Starting Calibration (use verbose=True for more details)
Previous calibration found:
Check batch limit dictionary
[92m"random_1.200_0.030_6": 58084
Check neighbors limit dictionary
[92m"0.030_0.075": 28
[92m"0.060_0.150": 32
[92m"0.120_0.300": 40
[92m"0.240_0.600": 40
[92m"0.480_1.200": 37
Calibration done in 0.0s
Starting Calibration (use verbose=True for more details)
Previous calibration found:
Check batch limit dictionary
[92m"random_1.200_0.030_6": 58084
Check neighbors limit dictionary
[92m"0.030_0.075": 28
[92m"0.060_0.150": 32
[92m"0.120_0.300": 40
[92m"0.240_0.600": 40
[92m"0.480_1.200": 37
Calibration done in 0.0s
Model Preparation
*****************
Done in 1.1s
Start training
**************
Backend QtAgg is interactive backend. Turning interactive mode on.
e000-i0000 => L=2.549 acc=  7% / t(ms): 1196.9 216524.2  66.0)
e007-i0226 => L=0.849 acc= 68% / t(ms):   6.2  70.4  85.0)
e007-i0233 => L=1.007 acc= 67% / t(ms):   6.2  69.6  86.8)
e007-i0240 => L=0.892 acc= 74% / t(ms):   6.0  71.6  86.9)
e007-i0247 => L=0.654 acc= 78% / t(ms):   5.8  71.6  86.2)
e007-i0254 => L=1.064 acc= 65% / t(ms):   6.0  71.1  85.2)
e007-i0260 => L=0.933 acc= 70% / t(ms):   6.0  71.9  86.5)
e007-i0267 => L=0.664 acc= 79% / t(ms):   6.2  71.3  86.4)
e007-i0273 => L=0.799 acc= 74% / t(ms):   6.4  71.7  86.8)
e007-i0279 => L=0.771 acc= 75% / t(ms):   6.3  72.4  87.8)
e007-i0285 => L=1.051 acc= 62% / t(ms):   6.2  72.8  88.4)
e007-i0292 => L=1.219 acc= 61% / t(ms):   6.1  71.1  86.3)
e007-i0299 => L=0.837 acc= 72% / t(ms):   6.1  70.8  86.2)
e007-i0306 => L=0.597 acc= 82% / t(ms):   6.1  71.3  87.2)
e007-i0313 => L=0.733 acc= 79% / t(ms):   6.4  71.6  85.7)
e007-i0320 => L=0.690 acc= 77% / t(ms):   6.4  70.5  84.8)
e007-i0326 => L=0.884 acc= 69% / t(ms):   6.5  72.4  86.8)
e007-i0332 => L=1.066 acc= 63% / t(ms):   6.4  72.5  86.5)
e007-i0339 => L=1.074 acc= 67% / t(ms):   6.4  70.7  84.1)
e007-i0345 => L=0.913 acc= 68% / t(ms):   6.3  72.0  85.8)
e007-i0352 => L=0.857 acc= 74% / t(ms):   6.1  70.9  86.3)
e007-i0359 => L=0.550 acc= 82% / t(ms):   6.2  70.5  86.1)
e007-i0366 => L=0.668 acc= 79% / t(ms):   6.0  72.0  87.0)
e007-i0373 => L=1.168 acc= 65% / t(ms):   5.9  70.9  85.9)
e007-i0380 => L=0.733 acc= 74% / t(ms):   5.8  71.5  85.9)
e007-i0387 => L=1.078 acc= 59% / t(ms):   5.9  71.1  85.5)
e007-i0394 => L=0.720 acc= 75% / t(ms):   5.9  71.3  86.2)
e007-i0401 => L=1.122 acc= 64% / t(ms):   5.9  71.7  86.4)
e007-i0408 => L=0.787 acc= 77% / t(ms):   5.9  71.5  86.6)
e007-i0415 => L=0.666 acc= 78% / t(ms):   5.9  71.4  85.3)
e007-i0422 => L=0.787 acc= 75% / t(ms):   6.1  70.8  84.5)
e007-i0428 => L=0.938 acc= 66% / t(ms):   6.2  72.4  86.9)
e007-i0435 => L=0.707 acc= 76% / t(ms):   6.2  71.2  86.5)
e007-i0442 => L=0.531 acc= 84% / t(ms):   6.1  71.4  85.3)
e007-i0449 => L=0.844 acc= 72% / t(ms):   6.2  70.7  84.6)
e007-i0456 => L=1.194 acc= 60% / t(ms):   6.2  71.6  85.1)
e007-i0463 => L=0.971 acc= 68% / t(ms):   5.9  70.9  85.0)
e007-i0470 => L=0.843 acc= 69% / t(ms):   6.1  70.7  84.7)
e007-i0477 => L=0.890 acc= 68% / t(ms):   6.1  71.7  86.0)
e007-i0484 => L=1.089 acc= 56% / t(ms):   6.1  71.5  85.8)
e007-i0491 => L=0.859 acc= 66% / t(ms):   6.1  71.3  86.6)
e007-i0498 => L=0.665 acc= 78% / t(ms):   5.9  70.3  86.0)
Validation : 0.0% (timings : 56.54 3.84)
Validation : 24.0% (timings : 43.05 28.55)
Validation : 52.0% (timings : 34.89 38.10)
Validation : 80.0% (timings : 33.01 42.07)
S3DIS mean IoU = 33.7%
e008-i0000 => L=0.847 acc= 71% / t(ms): 8907.7  43.7 151.6)
e008-i0006 => L=1.055 acc= 61% / t(ms):   8.8  75.0  84.2)
e008-i0012 => L=0.909 acc= 71% / t(ms):   7.7  74.9  85.8)
e008-i0018 => L=0.756 acc= 75% / t(ms):   7.0  74.1  87.4)
e008-i0025 => L=1.028 acc= 66% / t(ms):   6.5  72.1  86.0)
e008-i0032 => L=0.714 acc= 73% / t(ms):   6.2  71.7  86.7)
e008-i0039 => L=0.812 acc= 72% / t(ms):   6.5  70.6  85.6)
e008-i0046 => L=0.680 acc= 77% / t(ms):   6.1  70.5  84.8)
e008-i0053 => L=0.755 acc= 75% / t(ms):   6.0  71.3  85.7)
e008-i0060 => L=0.908 acc= 69% / t(ms):   6.2  71.3  85.4)
e008-i0067 => L=0.575 acc= 83% / t(ms):   6.0  71.2  86.1)
e008-i0074 => L=1.359 acc= 52% / t(ms):   6.1  70.5  86.3)
e008-i0081 => L=0.877 acc= 65% / t(ms):   6.1  71.9  86.3)
e008-i0087 => L=0.903 acc= 67% / t(ms):   6.1  72.5  86.4)
e008-i0094 => L=0.860 acc= 71% / t(ms):   5.9  71.3  86.0)
e008-i0101 => L=1.190 acc= 59% / t(ms):   6.0  72.3  85.9)
e008-i0108 => L=0.923 acc= 68% / t(ms):   6.0  71.2  85.6)
e008-i0115 => L=0.989 acc= 67% / t(ms):   5.9  71.6  86.5)
e008-i0121 => L=1.028 acc= 65% / t(ms):   5.9  72.0  87.8)
e008-i0128 => L=1.116 acc= 61% / t(ms):   5.9  72.4  87.2)
e008-i0135 => L=0.972 acc= 64% / t(ms):   6.0  72.6  87.0)
e008-i0142 => L=0.579 acc= 80% / t(ms):   5.9  71.6  86.1)
e008-i0149 => L=0.869 acc= 72% / t(ms):   6.1  71.4  86.0)
e008-i0156 => L=1.095 acc= 65% / t(ms):   6.2  70.7  85.4)
e008-i0163 => L=0.824 acc= 71% / t(ms):   6.2  70.8  85.7)
e008-i0170 => L=0.876 acc= 71% / t(ms):   6.1  71.5  85.2)
e008-i0177 => L=1.023 acc= 64% / t(ms):   6.0  72.1  86.3)
e008-i0184 => L=1.012 acc= 68% / t(ms):   6.2  71.6  87.3)
e008-i0191 => L=0.886 acc= 68% / t(ms):   6.1  71.0  86.4)
e008-i0198 => L=0.964 acc= 70% / t(ms):   6.0  71.7  86.9)
e008-i0204 => L=0.671 acc= 79% / t(ms):   6.2  72.1  87.5)
e008-i0211 => L=0.845 acc= 69% / t(ms):   6.0  71.6  85.5)
e008-i0218 => L=0.558 acc= 84% / t(ms):   5.9  70.0  84.8)
e008-i0225 => L=0.953 acc= 67% / t(ms):   6.0  70.9  85.6)
e008-i0231 => L=1.051 acc= 64% / t(ms):   6.1  72.7  86.5)
e008-i0238 => L=0.814 acc= 71% / t(ms):   6.0  71.0  85.0)
e008-i0245 => L=1.007 acc= 66% / t(ms):   6.2  70.9  86.4)
e008-i0252 => L=0.838 acc= 72% / t(ms):   6.1  70.7  86.6)
e008-i0259 => L=1.408 acc= 54% / t(ms):   5.9  69.8  84.4)
e008-i0266 => L=0.705 acc= 79% / t(ms):   5.9  70.6  85.2)
e008-i0273 => L=1.033 acc= 62% / t(ms):   5.9  71.6  85.0)
e008-i0280 => L=0.766 acc= 72% / t(ms):   5.8  71.9  86.2)
e008-i0287 => L=0.883 acc= 70% / t(ms):   5.9  71.2  85.0)
e008-i0294 => L=0.626 acc= 82% / t(ms):   5.8  71.2  85.6)
e008-i0301 => L=0.820 acc= 69% / t(ms):   5.9  71.1  85.1)
e008-i0307 => L=1.003 acc= 67% / t(ms):   5.9  72.6  86.8)
e008-i0314 => L=0.589 acc= 82% / t(ms):   6.0  72.3  87.0)
e008-i0321 => L=0.812 acc= 72% / t(ms):   6.2  72.0  86.5)
e008-i0328 => L=0.960 acc= 64% / t(ms):   6.3  71.2  86.0)
e008-i0335 => L=0.689 acc= 78% / t(ms):   6.2  70.9  84.9)
e008-i0342 => L=0.903 acc= 69% / t(ms):   6.2  70.2  84.6)
e008-i0349 => L=0.421 acc= 89% / t(ms):   6.3  71.0  85.2)
e008-i0355 => L=1.037 acc= 60% / t(ms):   6.2  72.9  87.3)
e008-i0362 => L=0.556 acc= 83% / t(ms):   6.1  72.2  87.0)
e008-i0369 => L=0.693 acc= 76% / t(ms):   6.2  71.0  86.0)
e008-i0376 => L=0.605 acc= 82% / t(ms):   6.1  71.2  85.1)
e008-i0383 => L=0.800 acc= 72% / t(ms):   6.0  70.1  84.5)
e008-i0390 => L=0.789 acc= 73% / t(ms):   6.1  70.0  84.3)
e008-i0397 => L=0.722 acc= 76% / t(ms):   6.0  70.2  85.1)
e008-i0404 => L=0.938 acc= 69% / t(ms):   6.1  70.5  86.0)
e008-i0411 => L=0.939 acc= 70% / t(ms):   6.3  71.9  86.5)
e008-i0418 => L=0.848 acc= 68% / t(ms):   6.5  70.7  85.4)
e008-i0425 => L=0.939 acc= 68% / t(ms):   6.4  70.6  85.2)
e008-i0432 => L=1.160 acc= 61% / t(ms):   6.2  70.3  84.9)
e008-i0439 => L=0.842 acc= 67% / t(ms):   6.0  70.0  85.0)
e008-i0446 => L=0.728 acc= 76% / t(ms):   6.1  70.5  85.1)
e008-i0453 => L=0.557 acc= 82% / t(ms):   6.3  69.8  84.4)
e008-i0460 => L=0.720 acc= 75% / t(ms):   6.0  70.6  85.7)
e008-i0467 => L=0.795 acc= 70% / t(ms):   6.0  71.2  85.5)
e008-i0473 => L=0.822 acc= 73% / t(ms):   6.0  72.2  86.2)
e008-i0480 => L=1.050 acc= 64% / t(ms):   5.9  71.4  86.7)
e008-i0487 => L=0.904 acc= 72% / t(ms):   6.0  70.3  85.8)
e008-i0494 => L=1.136 acc= 61% / t(ms):   6.0  71.0  87.1)
Validation : 0.0% (timings : 57.56 4.32)
Validation : 24.0% (timings : 43.03 28.18)
Validation : 50.0% (timings : 36.82 37.46)
Validation : 76.0% (timings : 35.05 41.59)
S3DIS mean IoU = 30.6%
e009-i0000 => L=0.936 acc= 68% / t(ms): 9000.3  50.3 145.2)
e009-i0006 => L=0.889 acc= 69% / t(ms):   7.3  74.3  85.2)
e009-i0013 => L=0.785 acc= 75% / t(ms):   6.3  72.5  84.6)
e009-i0020 => L=0.987 acc= 64% / t(ms):   6.2  72.6  85.1)
e009-i0027 => L=0.835 acc= 67% / t(ms):   6.2  72.6  86.2)
e009-i0034 => L=0.767 acc= 75% / t(ms):   6.4  71.7  86.8)
e009-i0041 => L=1.012 acc= 68% / t(ms):   6.3  69.9  86.5)
e009-i0048 => L=0.956 acc= 63% / t(ms):   6.5  70.2  86.6)
e009-i0055 => L=0.729 acc= 73% / t(ms):   6.3  70.2  85.2)
e009-i0062 => L=0.974 acc= 64% / t(ms):   6.1  70.6  82.9)
e009-i0069 => L=0.639 acc= 79% / t(ms):   6.0  69.9  82.9)
e009-i0076 => L=0.841 acc= 71% / t(ms):   5.9  70.7  83.2)
e009-i0083 => L=0.865 acc= 72% / t(ms):   6.2  71.2  85.5)
e009-i0090 => L=0.635 acc= 80% / t(ms):   6.1  71.3  85.3)
e009-i0097 => L=0.999 acc= 64% / t(ms):   5.9  71.6  86.3)
e009-i0104 => L=0.969 acc= 66% / t(ms):   5.9  71.4  85.7)
e009-i0111 => L=1.098 acc= 62% / t(ms):   5.8  72.0  86.2)
e009-i0118 => L=0.848 acc= 71% / t(ms):   5.7  72.6  86.9)
e009-i0125 => L=0.792 acc= 72% / t(ms):   6.0  72.0  86.0)
e009-i0131 => L=1.131 acc= 65% / t(ms):   5.8  72.2  87.4)
e009-i0138 => L=0.753 acc= 77% / t(ms):   5.7  72.5  88.4)
e009-i0145 => L=1.140 acc= 61% / t(ms):   5.8  71.6  87.2)
e009-i0151 => L=0.485 acc= 86% / t(ms):   5.7  72.8  88.6)
e009-i0158 => L=0.982 acc= 71% / t(ms):   6.2  71.7  87.3)
e009-i0164 => L=0.878 acc= 73% / t(ms):   6.2  73.7  89.1)
e009-i0171 => L=0.556 acc= 81% / t(ms):   6.1  73.1  88.6)
e009-i0177 => L=0.640 acc= 81% / t(ms):   6.0  73.4  89.2)
e009-i0184 => L=0.840 acc= 69% / t(ms):   6.1  72.2  88.5)
e009-i0190 => L=0.892 acc= 76% / t(ms):   6.1  73.0  89.2)
e009-i0197 => L=0.772 acc= 73% / t(ms):   6.2  72.1  88.2)
e009-i0204 => L=0.663 acc= 77% / t(ms):   6.0  72.1  87.7)
e009-i0211 => L=1.024 acc= 67% / t(ms):   5.9  71.5  86.5)
e009-i0218 => L=0.976 acc= 67% / t(ms):   5.9  71.7  86.8)
e009-i0224 => L=0.481 acc= 82% / t(ms):   5.9  72.3  87.8)
e009-i0231 => L=0.735 acc= 74% / t(ms):   5.9  72.3  86.8)
e009-i0238 => L=0.521 acc= 81% / t(ms):   6.1  72.2  88.3)
e009-i0244 => L=0.800 acc= 69% / t(ms):   6.0  72.6  87.8)
e009-i0250 => L=1.180 acc= 61% / t(ms):   6.0  73.7  88.1)
e009-i0256 => L=0.995 acc= 69% / t(ms):   6.2  75.1  89.4)
wrong_dim in train loader: neighb_inds=4503599627438109 shape= 67613
wrong_dim in cuda train loader: neighb_inds=4503599627438109 shape= 67613
torch.Size([67613, 28])
tensor([           67612,            67613,            67613,            67613,
                   67613,            67613,            67613,            67613,
                   67613,            67613,            67613,            67613,
                   67613,            67613,            67613,            67613,
                   67613,            67613,            67613,            67613,
                   67613,            67613,            67613,            67613,
                   67613,            67613, 4503599627438109,            67613],
       device='cuda:0')
tensor([67612, 10132, 10132,  6268,   223,   223,   223,   223,   168,   168,
          168,   168,   152,    46,     2,     2,     2,     2,     0,     0,
            0,     0,     0,     0,     0,     0, 35179,     0],
       device='cuda:0')
0 wrong_dim in net encoder: neighb_inds=4503599627438109 shape= 67613
wrong_dim in net encoder: neighb_inds=4503599627438109 shape= 67613
wrong_dim: neighb_inds=4503599627438109 shape= 67613
wrong_dim: neighb_inds=4503599627438109 shape= 67614
Traceback (most recent call last):
  File "/home/zhenli/anaconda3/envs/cuda11.1/lib/python3.10/runpy.py", line 196, in _run_module_as_main
    return _run_code(code, main_globals, None,
  File "/home/zhenli/anaconda3/envs/cuda11.1/lib/python3.10/runpy.py", line 86, in _run_code
    exec(code, run_globals)
  File "/home/zhenli/.vscode/extensions/ms-python.python-2023.4.1/pythonFiles/lib/python/debugpy/adapter/../../debugpy/launcher/../../debugpy/__main__.py", line 39, in <module>
    cli.main()
  File "/home/zhenli/.vscode/extensions/ms-python.python-2023.4.1/pythonFiles/lib/python/debugpy/adapter/../../debugpy/launcher/../../debugpy/../debugpy/server/cli.py", line 430, in main
    run()
  File "/home/zhenli/.vscode/extensions/ms-python.python-2023.4.1/pythonFiles/lib/python/debugpy/adapter/../../debugpy/launcher/../../debugpy/../debugpy/server/cli.py", line 284, in run_file
    runpy.run_path(target, run_name="__main__")
  File "/home/zhenli/.vscode/extensions/ms-python.python-2023.4.1/pythonFiles/lib/python/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_runpy.py", line 321, in run_path
    return _run_module_code(code, init_globals, run_name,
  File "/home/zhenli/.vscode/extensions/ms-python.python-2023.4.1/pythonFiles/lib/python/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_runpy.py", line 135, in _run_module_code
    _run_code(code, mod_globals, init_globals,
  File "/home/zhenli/.vscode/extensions/ms-python.python-2023.4.1/pythonFiles/lib/python/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_runpy.py", line 124, in _run_code
    exec(code, run_globals)
  File "train_S3DIS.py", line 346, in <module>
    trainer.train(net, training_loader, test_loader, config)
  File "/home/zhenli/KPConv-Triplane/utils/trainer.py", line 200, in train
    outputs = net(batch, config)
  File "/home/zhenli/anaconda3/envs/cuda11.1/lib/python3.10/site-packages/torch/nn/modules/module.py", line 1130, in _call_impl
    return forward_call(*input, **kwargs)
  File "/home/zhenli/KPConv-Triplane/models/architectures.py", line 346, in forward
    x = block_op(x, batch)
  File "/home/zhenli/anaconda3/envs/cuda11.1/lib/python3.10/site-packages/torch/nn/modules/module.py", line 1130, in _call_impl
    return forward_call(*input, **kwargs)
  File "/home/zhenli/KPConv-Triplane/models/blocks.py", line 701, in forward
    x = self.TriplaneConv(q_pts, s_pts, neighb_inds, x)
  File "/home/zhenli/anaconda3/envs/cuda11.1/lib/python3.10/site-packages/torch/nn/modules/module.py", line 1130, in _call_impl
    return forward_call(*input, **kwargs)
  File "/home/zhenli/KPConv-Triplane/models/blocks.py", line 231, in forward
    if max >= shape:
RuntimeError: CUDA error: device-side assert triggered
CUDA kernel errors might be asynchronously reported at some other API call,so the stacktrace below might be incorrect.
For debugging consider passing CUDA_LAUNCH_BLOCKING=1.
