2023-04-03 23:06:34,970 INFO    StreamThr :1139989 [internal.py:wandb_internal():87] W&B internal server running at pid: 1139989, started at: 2023-04-03 23:06:34.970376
2023-04-03 23:08:10,275 DEBUG   HandlerThread:1139989 [handler.py:handle_request():144] handle_request: status_report
2023-04-03 23:08:15,276 DEBUG   HandlerThread:1139989 [handler.py:handle_request():144] handle_request: status_report
2023-04-03 23:08:20,277 DEBUG   HandlerThread:1139989 [handler.py:handle_request():144] handle_request: status_report
2023-04-03 23:08:22,163 DEBUG   HandlerThread:1139989 [handler.py:handle_request():144] handle_request: stop_status
2023-04-03 23:08:22,164 DEBUG   SenderThread:1139989 [sender.py:send_request():363] send_request: stop_status
2023-04-03 23:08:25,342 DEBUG   HandlerThread:1139989 [handler.py:handle_request():144] handle_request: status_report
2023-04-03 23:08:30,344 DEBUG   HandlerThread:1139989 [handler.py:handle_request():144] handle_request: status_report
2023-04-03 23:08:35,345 DEBUG   HandlerThread:1139989 [handler.py:handle_request():144] handle_request: status_report
2023-04-03 23:08:35,422 DEBUG   SenderThread:1139989 [sender.py:send():336] send: stats
2023-04-03 23:08:37,163 DEBUG   HandlerThread:1139989 [handler.py:handle_request():144] handle_request: stop_status
2023-04-03 23:08:37,165 DEBUG   SenderThread:1139989 [sender.py:send_request():363] send_request: stop_status
2023-04-03 23:08:41,284 DEBUG   HandlerThread:1139989 [handler.py:handle_request():144] handle_request: status_report
2023-04-03 23:08:46,285 DEBUG   HandlerThread:1139989 [handler.py:handle_request():144] handle_request: status_report
2023-04-03 23:08:51,287 DEBUG   HandlerThread:1139989 [handler.py:handle_request():144] handle_request: status_report
2023-04-03 23:08:52,164 DEBUG   HandlerThread:1139989 [handler.py:handle_request():144] handle_request: stop_status
2023-04-03 23:08:52,166 DEBUG   SenderThread:1139989 [sender.py:send_request():363] send_request: stop_status
2023-04-03 23:08:57,279 DEBUG   HandlerThread:1139989 [handler.py:handle_request():144] handle_request: status_report
2023-04-03 23:09:02,281 DEBUG   HandlerThread:1139989 [handler.py:handle_request():144] handle_request: status_report
2023-04-03 23:09:05,424 DEBUG   SenderThread:1139989 [sender.py:send():336] send: stats
2023-04-03 23:09:07,164 DEBUG   HandlerThread:1139989 [handler.py:handle_request():144] handle_request: stop_status
2023-04-03 23:09:07,166 DEBUG   SenderThread:1139989 [sender.py:send_request():363] send_request: stop_status
2023-04-03 23:09:07,286 DEBUG   HandlerThread:1139989 [handler.py:handle_request():144] handle_request: status_report
2023-04-03 23:09:12,288 DEBUG   HandlerThread:1139989 [handler.py:handle_request():144] handle_request: status_report
2023-04-03 23:09:17,289 DEBUG   HandlerThread:1139989 [handler.py:handle_request():144] handle_request: status_report
2023-04-03 23:09:22,164 DEBUG   HandlerThread:1139989 [handler.py:handle_request():144] handle_request: stop_status
2023-04-03 23:09:22,167 DEBUG   SenderThread:1139989 [sender.py:send_request():363] send_request: stop_status
2023-04-03 23:09:22,361 DEBUG   HandlerThread:1139989 [handler.py:handle_request():144] handle_request: status_report
2023-04-03 23:09:27,362 DEBUG   HandlerThread:1139989 [handler.py:handle_request():144] handle_request: status_report
